iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
KOR,Asia,South Korea,2021-05-11,128918,635,567.571,1884,5,5.286,2512.768,12.377,11.063,36.721,0.097,0.103,1.01,,,,,,,,,40995,9079656,176.973,0.799,28657,0.559,0.0198,50.5,people tested,4483646,3784718,717326,2,91156,74787,8.74,7.38,1.4,0,1458,21740,0.042,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-12,129633,715,587.714,1891,7,5.714,2526.704,13.936,11.455,36.858,0.136,0.111,1.06,,,,,,,,,37604,9117260,177.706,0.733,28884,0.563,0.0203,49.1,people tested,4574577,3791990,801174,2,90931,83154,8.92,7.39,1.56,0,1621,21871,0.043,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-13,130380,747,619.429,1893,2,4.714,2541.264,14.56,12.073,36.897,0.039,0.092,1.09,,,,,,,,,36376,9153636,178.415,0.709,31386,0.612,0.0197,50.7,people tested,4663297,3801914,880334,2,88720,76794,9.09,7.41,1.72,0,1497,14878,0.029,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-14,131061,681,616.571,1896,3,4.429,2554.537,13.274,12.018,36.955,0.058,0.086,1.06,,,,,,,,,32447,9186083,179.048,0.632,30518,0.595,0.0202,49.5,people tested,4756552,3814180,961688,2,93255,71971,9.27,7.43,1.87,0,1403,9596,0.019,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-15,131671,610,623.143,1900,4,3.714,2566.427,11.89,12.146,37.033,0.078,0.072,1.06,,,,,,,,,33795,9219878,179.707,0.659,29853,0.582,0.0209,47.9,people tested,4789409,3816306,992459,3,32857,70788,9.34,7.44,1.93,0,1380,8064,0.016,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-16,132290,619,645.429,1903,3,4,2578.492,12.065,12.58,37.092,0.058,0.078,1.06,,,,,,,,,15073,9234951,180,0.294,30066,0.586,0.0215,46.6,people tested,4795512,3817038,997848,3,6103,70861,9.35,7.44,1.94,0,1381,8102,0.016,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-2093.4,-0.49,4.33,-40.8028943
KOR,Asia,South Korea,2021-05-17,132818,528,647.857,1904,1,3.571,2588.783,10.291,12.628,37.111,0.019,0.07,1.01,,,,,,,,,16545,9251496,180.323,0.322,30405,0.593,0.0213,46.9,people tested,4910944,3831414,1099087,3,115432,74065,9.57,7.47,2.14,0,1444,8057,0.016,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-18,133471,653,650.429,1912,8,4,2601.511,12.728,12.678,37.267,0.156,0.078,0.96,,,,,,,,,40095,9291591,181.104,0.781,30276,0.59,0.0215,46.5,people tested,5066862,3844883,1241661,3,155918,83317,9.88,7.49,2.42,0,1624,8595,0.017,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-19,134117,646,640.571,1916,4,3.571,2614.102,12.591,12.486,37.345,0.078,0.07,0.94,,,,,,,,,32559,9324150,181.739,0.635,29556,0.576,0.0217,46.1,people tested,5163319,3847679,1335363,3,96457,84106,10.06,7.5,2.6,0,1639,7956,0.016,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-20,134678,561,614,1922,6,4.143,2625.037,10.935,11.968,37.462,0.117,0.081,0.93,,,,,,,,,14335,9338485,182.018,0.279,26407,0.515,0.0233,43,people tested,5388739,3861129,1547505,3,225420,103635,10.5,7.53,3.02,0,2020,8459,0.016,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-21,135344,666,611.857,1926,4,4.286,2638.018,12.981,11.926,37.54,0.078,0.084,0.97,,,,,,,,,34479,9372964,182.69,0.672,26697,0.52,0.0229,43.6,people tested,5630681,3876856,1774032,3,241942,124876,10.97,7.56,3.46,0,2434,8954,0.017,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-22,135929,585,608.286,1931,5,4.429,2649.42,11.402,11.856,37.638,0.097,0.086,1,,,,,,,,,30444,9403408,183.284,0.593,26219,0.511,0.0232,43.1,people tested,5672745,3882665,1810336,3,42064,126191,11.06,7.57,3.53,0,2460,9480,0.018,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-23,136467,538,596.714,1934,3,4.429,2659.907,10.486,11.631,37.696,0.058,0.086,1.01,,,,,,,,,10656,9414064,183.491,0.208,25588,0.499,0.0233,42.9,people tested,5676359,3883323,1813300,3,3614,125835,11.06,7.57,3.53,0,2453,9469,0.018,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-2239.4,-0.52,-2.56,-43.64861064
KOR,Asia,South Korea,2021-05-24,136983,516,595,1938,4,4.857,2669.964,10.057,11.597,37.774,0.078,0.095,1,,,,,,,,,18845,9432909,183.859,0.367,25916,0.505,0.023,43.6,people tested,5854495,3956016,1918914,3,178136,134793,11.41,7.71,3.74,0,2627,17800,0.035,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-25,137682,699,601.571,1940,2,4,2683.588,13.624,11.725,37.813,0.039,0.078,0.98,,,,,,,,,42720,9475629,184.691,0.833,26291,0.512,0.0229,43.7,people tested,6027826,4035319,2013127,3,173331,137281,11.75,7.87,3.92,0,2676,27205,0.053,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-26,138311,629,599.143,1943,3,3.857,2695.848,12.26,11.678,37.871,0.058,0.075,0.94,,,,,,,,,32760,9508389,185.33,0.639,26320,0.513,0.0228,43.9,people tested,6184779,4124062,2081463,3,156953,145923,12.05,8.04,4.06,0,2844,39483,0.077,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-27,138898,587,602.857,1946,3,3.429,2707.29,11.441,11.75,37.93,0.058,0.067,0.91,,,,,,,,,34645,9543034,186.005,0.675,29221,0.57,0.0206,48.5,people tested,6903606,4787201,2137479,3,718827,216410,13.46,9.33,4.17,0,4218,132296,0.258,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-28,139431,533,583.857,1951,5,3.571,2717.679,10.389,11.38,38.027,0.097,0.07,0.89,,,,,,,,,36550,9579584,186.718,0.712,29517,0.575,0.0198,50.6,people tested,7515385,5333272,2203244,3,611779,269243,14.65,10.4,4.29,0,5248,208059,0.406,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-29,139910,479,568.714,1957,6,3.714,2727.015,9.336,11.085,38.144,0.117,0.072,0.91,,,,,,,,,30217,9609801,187.307,0.589,29485,0.575,0.0193,51.8,people tested,7690067,5498731,2212501,3,174682,288189,14.99,10.72,4.31,0,5617,230867,0.45,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-30,140340,430,553.286,1959,2,3.571,2735.396,8.381,10.784,38.183,0.039,0.07,0.95,,,,,,,,,11320,9621121,187.527,0.221,29580,0.577,0.0187,53.5,people tested,7695793,5504116,2212857,3,5726,288491,15,10.73,4.31,0,5623,231542,0.451,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-2067,-0.47,3.08,-40.28832642
KOR,Asia,South Korea,2021-05-31,140799,459,545.143,1963,4,3.571,2744.343,8.946,10.625,38.261,0.078,0.07,0.99,,,,,,,,,12084,9633205,187.763,0.236,28614,0.558,0.0191,52.5,people tested,8111148,5891826,2240540,3,415355,322379,15.81,11.48,4.37,0,6284,276544,0.539,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-01,141476,677,542,1965,2,3.571,2757.538,13.196,10.564,38.3,0.039,0.07,1.04,,,,,,,,,37585,9670790,188.495,0.733,27880,0.543,0.0194,51.4,people tested,8707172,6460820,2267677,3,596024,382764,16.97,12.59,4.42,0,7461,346500,0.675,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-02,142157,681,549.429,1968,3,3.571,2770.812,13.274,10.709,38.359,0.058,0.07,1.07,,,,,,,,,34643,9705433,189.171,0.675,28149,0.549,0.0195,51.2,people tested,9114645,6845007,2291059,3,407473,418552,17.77,13.34,4.47,0,8158,388706,0.758,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-03,142852,695,564.857,1969,1,3.286,2784.358,13.546,11.01,38.378,0.019,0.064,1.09,,,,,,,,,37069,9742502,189.893,0.723,28495,0.555,0.0198,50.4,people tested,9486409,7190277,2317625,3,371764,368972,18.49,14.01,4.52,0,7192,343297,0.669,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-04,143596,744,595,1971,2,2.857,2798.859,14.501,11.597,38.417,0.039,0.056,1.08,,,,,,,,,34978,9777480,190.575,0.682,28271,0.551,0.021,47.5,people tested,9887362,7560651,2348392,3,400953,338854,19.27,14.74,4.58,0,6605,318197,0.62,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-05,144152,556,606,1973,2,2.286,2809.697,10.837,11.812,38.456,0.039,0.045,1.03,,,,,,,,,31310,9808790,191.185,0.61,28427,0.554,0.0213,46.9,people tested,10031126,7701490,2351354,3,143764,334437,19.55,15.01,4.58,0,6519,314680,0.613,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-06,144637,485,613.857,1974,1,2.143,2819.15,9.453,11.965,38.476,0.019,0.042,0.99,,,,,,,,,14442,9823232,191.467,0.281,28873,0.563,0.0213,47,people tested,10034910,7704945,2351703,3,3784,334160,19.56,15.02,4.58,0,6513,314404,0.613,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-2064.2,-0.47,0.05,-40.23375104
KOR,Asia,South Korea,2021-06-07,145091,454,613.143,1975,1,1.714,2827.999,8.849,11.951,38.495,0.019,0.033,0.95,,,,,,,,,12539,9835771,191.711,0.244,28938,0.564,0.0212,47.2,people tested,10952007,8600777,2373078,3,917097,405837,21.35,16.76,4.63,0,7910,386993,0.754,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-08,145692,601,602.286,1977,2,1.714,2839.713,11.714,11.739,38.534,0.039,0.033,0.92,,,,,,,,,33553,9869324,192.365,0.654,28362,0.553,0.0212,47.1,people tested,11726285,9348493,2399727,3,774278,431302,22.86,18.22,4.68,0,8407,412525,0.804,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-09,146303,611,592.286,1979,2,1.571,2851.622,11.909,11.544,38.573,0.039,0.031,0.91,,,,,,,,,44035,9913359,193.223,0.858,29704,0.579,0.0199,50.2,people tested,12346719,9943721,2425060,3,620434,461725,24.07,19.38,4.73,0,9000,442673,0.863,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
